Number of Records,Franchise ID,Lg ID,Name First,Name Given,Name Last,playerID (Master.csv),Player ID,Pos Team ID,Starting Pos,Team ID,Year ID
1,DET,AL,Brad,Bradley David,Ausmus,ausmubr01,ausmubr01,DET,,DET,1999
1,BAL,AL,Harold,Harold Douglas,Baines,baineha01,baineha01,BAL,,BAL,1999
1,TBD,AL,Jose,Jose,Canseco,cansejo01,cansejo01,TBA,,TBA,1999
1,NYY,AL,David,David Brian,Cone,coneda01,coneda01,NYA,,NYA,1999
1,MIN,AL,Ron,Ronald Bryan,Coomer,coomero01,coomero01,MIN,,MIN,1999
1,TOR,AL,Tony,Octavio Antonio,Fernandez,fernato01,fernato01,TOR,,TOR,1999
1,TOR,AL,Shawn,Shawn David,Green,greensh01,greensh01,TOR,,TOR,1999
1,TBD,AL,Roberto,Roberto Manuel,Hernandez,hernaro01,hernaro01,TBA,,TBA,1999
1,OAK,AL,John,John Emil,Jaha,jahajo01,jahajo01,OAK,,OAK,1999
1,NYY,AL,Derek,Derek Sanderson,Jeter,jeterde01,jeterde01,NYA,,NYA,1999
1,BAL,AL,Mike,Michael Cole,Mussina,mussimi01,mussimi01,BAL,,BAL,1999
1,CLE,AL,Charles,Charles Harrison,Nagy,nagych01,nagych01,CLE,,CLE,1999
1,BOS,AL,Jose,Jose Antonio,Offerman,offerjo01,offerjo01,BOS,,BOS,1999
1,CHW,AL,Magglio,Magglio,Ordonez,ordonma01,ordonma01,CHA,,CHA,1999
1,ANA,AL,Troy,Troy Eugene,Percival,percitr01,percitr01,ANA,,ANA,1999
1,NYY,AL,Mariano,Mariano,Rivera,riverma01,riverma01,NYA,,NYA,1999
1,KCR,AL,Jose,Jose Antonio,Rosado,rosadjo01,rosadjo01,KCA,,KCA,1999
1,BAL,AL,B. J.,William James,Surhoff,surhobj01,surhobj01,BAL,,BAL,1999
1,CLE,AL,Omar,Omar Enrique,Vizquel,vizquom01,vizquom01,CLE,,CLE,1999
1,TEX,AL,John,John Karl,Wetteland,wettejo01,wettejo01,TEX,,TEX,1999
1,NYY,AL,Bernie,Bernabe,Williams,willibe02,willibe02,NYA,,NYA,1999
1,TEX,AL,Jeff,Jeffrey Ross,Zimmerman,zimmeje02,zimmeje02,TEX,,TEX,1999
1,PHI,NL,Curt,Curtis Montague,Schilling,schilcu01,schilcu01,PHI,1,PHI,1999
1,NYM,NL,Mike,Michael Joseph,Piazza,piazzmi01,piazzmi01,NYN,2,NYN,1999
1,STL,NL,Mark,Mark David,McGwire,mcgwima01,mcgwima01,SLN,3,SLN,1999
1,ARI,NL,Jay,Jay Stuart,Bell,bellja01,bellja01,ARI,4,ARI,1999
1,ARI,NL,Matt,Matthew Derrick,Williams,willima04,willima04,ARI,5,ARI,1999
1,CIN,NL,Barry,Barry Louis,Larkin,larkiba01,larkiba01,CIN,6,CIN,1999
1,MIL,NL,Jeromy,Jeromy Neal,Burnitz,burnije01,burnije01,MIL,7,MIL,1999
1,CHC,NL,Sammy,Samuel Peralta,Sosa,sosasa01,sosasa01,CHN,8,CHN,1999
1,COL,NL,Larry,Larry Kenneth Robert,Walker,walkela01,walkela01,COL,9,COL,1999
1,HOU,NL,Jeff,Jeffrey Robert,Bagwell,bagweje01,bagweje01,HOU,10,HOU,1999
1,SDP,NL,Andy,Andrew Jason,Ashby,ashbyan01,ashbyan01,SDN,,SDN,1999
1,STL,NL,Kent,Kent Dennis,Bottenfield,botteke01,botteke01,SLN,,SLN,1999
1,PHI,NL,Paul,Paul Gregory,Byrd,byrdpa01,byrdpa01,PHI,,PHI,1999
1,CIN,NL,Sean,Sean Thomas,Casey,caseyse01,caseyse01,CIN,,CIN,1999
1,FLO,NL,Alex,Alexander,Gonzalez,gonzaal02,gonzaal02,FLO,,FLO,1999
1,ARI,NL,Luis,Luis Emilio,Gonzalez,gonzalu01,gonzalu01,ARI,,ARI,1999
1,WSN,NL,Vladimir,Vladimir,Guerrero,guerrvl01,guerrvl01,MON,,MON,1999
1,SDP,NL,Tony,Anthony Keith,Gwynn,gwynnto01,gwynnto01,SDN,,SDN,1999
1,HOU,NL,Mike,Michael William,Hampton,hamptmi01,hamptmi01,HOU,,HOU,1999
1,SDP,NL,Trevor,Trevor William,Hoffman,hoffmtr01,hoffmtr01,SDN,,SDN,1999
1,ARI,NL,Randy,Randall David,Johnson,johnsra05,johnsra05,ARI,,ARI,1999
1,ATL,NL,Brian,Brian O'Neal,Jordan,jordabr01,jordabr01,ATL,,ATL,1999
1,SFG,NL,Jeff,Jeffrey Franklin,Kent,kentje01,kentje01,SFN,,SFN,1999
1,PHI,NL,Mike,Michael Scott,Lieberthal,liebemi01,liebemi01,PHI,,PHI,1999
1,HOU,NL,Jose,Jose Desiderio Rodriguez,Lima,limajo01,limajo01,HOU,,HOU,1999
1,ATL,NL,Kevin,Kevin Austin,Millwood,millwke01,millwke01,ATL,,ATL,1999
1,SFG,NL,Robb,Robert Allen,Nen,nenro01,nenro01,SFN,,SFN,1999
1,MIL,NL,Dave,David Wayne,Nilsson,nilssda01,nilssda01,MIL,,MIL,1999
1,LAD,NL,Gary,Gary Antonian,Sheffield,sheffga01,sheffga01,LAN,,LAN,1999
1,PIT,NL,Ed,Edward Nelson,Sprague,spraged02,spraged02,PIT,,PIT,1999
1,HOU,NL,Billy,William Edward,Wagner,wagnebi02,wagnebi02,HOU,,HOU,1999
1,CIN,NL,Scott,Scott Ryan,Williamson,willisc01,willisc01,CIN,,CIN,1999
1,TOR,AL,David,David Lee,Wells,wellsda01,wellsda01,TOR,1,TOR,2000
1,TEX,AL,Ivan,Ivan,Rodriguez,rodriiv01,rodriiv01,TEX,2,TEX,2000
1,OAK,AL,Jason,Jason Gilbert,Giambi,giambja01,giambja01,OAK,3,OAK,2000
1,CLE,AL,Roberto,Roberto,Alomar,alomaro01,alomaro01,CLE,4,CLE,2000
1,CLE,AL,Travis,David Travis,Fryman,frymatr01,frymatr01,CLE,5,CLE,2000
1,NYY,AL,Derek,Derek Sanderson,Jeter,jeterde01,jeterde01,NYA,6,NYA,2000
1,BOS,AL,Carl,Carl Edward,Everett,evereca01,evereca01,BOS,7,BOS,2000
1,NYY,AL,Bernie,Bernabe,Williams,willibe02,willibe02,NYA,8,NYA,2000
1,KCR,AL,Jermaine,Jermaine Terrell,Dye,dyeje01,dyeje01,KCA,9,KCA,2000
1,CHW,AL,James,James,Baldwin,baldwja01,baldwja01,CHA,,CHA,2000
1,TOR,AL,Tony,Leocadio Francisco,Batista,batisto01,batisto01,TOR,,TOR,2000
1,BAL,AL,Mike,Michael Todd,Bordick,bordimi01,bordimi01,BAL,,BAL,2000
1,TOR,AL,Carlos,Carlos Juan,Delgado,delgaca01,delgaca01,TOR,,TOR,2000
1,CHW,AL,Ray,Ray,Durham,durhara01,durhara01,CHA,,CHA,2000
1,ANA,AL,Darin,Darin Charles,Erstad,erstada01,erstada01,ANA,,ANA,2000
1,CLE,AL,Chuck,Charles Edward,Finley,finlech01,finlech01,CLE,,CLE,2000
1,BOS,AL,Nomar,Anthony Nomar,Garciaparra,garcino01,garcino01,BOS,,BOS,2000
1,ANA,AL,Troy,Troy Edward,Glaus,glaustr01,glaustr01,ANA,,ANA,2000
1,OAK,AL,Tim,Timothy Adam,Hudson,hudsoti01,hudsoti01,OAK,,OAK,2000
1,OAK,AL,Jason,Jason Derik,Isringhausen,isrinja01,isrinja01,OAK,,OAK,2000
1,DET,AL,Todd,Todd Barton Givin,Jones,jonesto02,jonesto02,DET,,DET,2000
1,MIN,AL,Matt,Matthew,Lawton,lawtoma02,lawtoma02,MIN,,MIN,2000
1,BOS,AL,Derek,Derek Christopher,Lowe,lowede01,lowede01,BOS,,BOS,2000
1,SEA,AL,Edgar,Edgar,Martinez,martied01,martied01,SEA,,SEA,2000
1,BOS,AL,Pedro,Pedro Jaime,Martinez,martipe02,martipe02,BOS,,BOS,2000
1,TBD,AL,Fred,Frederick Stanley,McGriff,mcgrifr01,mcgrifr01,TBA,,TBA,2000
1,CHW,AL,Magglio,Magglio,Ordonez,ordonma01,ordonma01,CHA,,CHA,2000
1,NYY,AL,Jorge,Jorge Rafael,Posada,posadjo01,posadjo01,NYA,,NYA,2000
1,CLE,AL,Manny,Manuel Aristides,Ramirez,ramirma02,ramirma02,CLE,,CLE,2000
1,BAL,AL,Cal,Calvin Edwin,Ripken,ripkeca01,ripkeca01,BAL,,BAL,2000
1,NYY,AL,Mariano,Mariano,Rivera,riverma01,riverma01,NYA,,NYA,2000
1,SEA,AL,Alex,Alexander Enmanuel,Rodriguez,rodrial01,rodrial01,SEA,,SEA,2000
1,SEA,AL,Aaron,Aaron Helmer,Sele,seleaa01,seleaa01,SEA,,SEA,2000
1,KCR,AL,Mike,Michael John,Sweeney,sweenmi01,sweenmi01,KCA,,KCA,2000
1,ARI,NL,Randy,Randall David,Johnson,johnsra05,johnsra05,ARI,1,ARI,2000
1,PIT,NL,Jason,Jason Daniel,Kendall,kendaja01,kendaja01,PIT,2,PIT,2000
1,ATL,NL,Andres,Andres Jose,Galarraga,galaran01,galaran01,ATL,3,ATL,2000
1,SFG,NL,Jeff,Jeffrey Franklin,Kent,kentje01,kentje01,SFN,4,SFN,2000
1,ATL,NL,Chipper,Larry Wayne,Jones,jonesch06,jonesch06,ATL,5,ATL,2000
1,CIN,NL,Barry,Barry Louis,Larkin,larkiba01,larkiba01,CIN,6,CIN,2000
1,WSN,NL,Vladimir,Vladimir,Guerrero,guerrvl01,guerrvl01,MON,7,MON,2000
1,STL,NL,Jim,James Patrick,Edmonds,edmonji01,edmonji01,SLN,8,SLN,2000
1,CHC,NL,Sammy,Samuel Peralta,Sosa,sosasa01,sosasa01,CHN,9,CHN,2000
1,NYM,NL,Edgardo,Edgardo Antonio,Alfonzo,alfoned01,alfoned01,NYN,,NYN,2000
1,SFG,NL,Barry,Barry Lamar,Bonds,bondsba01,bondsba01,SFN,,SFN,2000
1,LAD,NL,Kevin,James Kevin,Brown,brownke01,brownke01,LAN,,LAN,2000
1,COL,NL,Jeff,Jeffrey Howard,Cirillo,cirilje01,cirilje01,COL,,COL,2000
1,FLO,NL,Ryan,Ryan Scott,Dempster,dempsry01,dempsry01,FLO,,FLO,2000
1,ARI,NL,Steve,Steven Allen,Finley,finlest01,finlest01,ARI,,ARI,2000
1,PIT,NL,Brian,Brian Stephen,Giles,gilesbr02,gilesbr02,PIT,,PIT,2000
1,CHC,NL,Joe,Joseph Elliott,Girardi,girarjo01,girarjo01,CHN,,CHN,2000
1,ATL,NL,Tom,Thomas Michael,Glavine,glavito02,glavito02,ATL,,ATL,2000
1,CIN,NL,Danny,Daniel Peter,Graves,graveda01,graveda01,CIN,,CIN,2000
1,CIN,NL,Ken,George Kenneth,Griffey,griffke02,griffke02,CIN,,CIN,2000
1,COL,NL,Jeffrey,Jeffrey Bryan,Hammonds,hammoje01,hammoje01,COL,,COL,2000
1,COL,NL,Todd,Todd Lynn,Helton,heltoto01,heltoto01,COL,,COL,2000
1,SDP,NL,Trevor,Trevor William,Hoffman,hoffmtr01,hoffmtr01,SDN,,SDN,2000
1,ATL,NL,Andruw,Andruw Rudolf,Jones,jonesan01,jonesan01,ATL,,ATL,2000
1,STL,NL,Darryl,Darryl Andrew,Kile,kileda01,kileda01,SLN,,SLN,2000
1,NYM,NL,Al,Alois Terry,Leiter,leiteal01,leiteal01,NYN,,NYN,2000
1,PHI,NL,Mike,Michael Scott,Lieberthal,liebemi01,liebemi01,PHI,,PHI,2000
1,ATL,NL,Greg,Gregory Alan,Maddux,maddugr01,maddugr01,ATL,,ATL,2000
1,STL,NL,Mark,Mark David,McGwire,mcgwima01,mcgwima01,SLN,,SLN,2000
1,NYM,NL,Mike,Michael Joseph,Piazza,piazzmi01,piazzmi01,NYN,,NYN,2000
1,STL,NL,Edgar,Edgar Enrique,Renteria,renteed01,renteed01,SLN,,SLN,2000
1,HOU,NL,Shane,Richard Shane,Reynolds,reynosh01,reynosh01,HOU,,HOU,2000
1,LAD,NL,Gary,Gary Antonian,Sheffield,sheffga01,sheffga01,LAN,,LAN,2000
1,WSN,NL,Jose,Jose Angel,Vidro,vidrojo01,vidrojo01,MON,,MON,2000
1,MIL,NL,Bob,Robert Joe,Wickman,wickmbo01,wickmbo01,MIL,,MIL,2000
1,NYY,AL,Roger,William Roger,Clemens,clemero02,clemero02,NYA,1,NYA,2001
1,TEX,AL,Ivan,Ivan,Rodriguez,rodriiv01,rodriiv01,TEX,2,TEX,2001
1,SEA,AL,John,John Garrett,Olerud,olerujo01,olerujo01,SEA,3,SEA,2001
1,SEA,AL,Bret,Bret Robert,Boone,boonebr01,boonebr01,SEA,4,SEA,2001
1,TEX,AL,Alex,Alexander Enmanuel,Rodriguez,rodrial01,rodrial01,TEX,5,TEX,2001
1,BAL,AL,Cal,Calvin Edwin,Ripken,ripkeca01,ripkeca01,BAL,6,BAL,2001
1,BOS,AL,Manny,Manuel Aristides,Ramirez,ramirma02,ramirma02,BOS,7,BOS,2001
1,SEA,AL,Ichiro,Ichiro,Suzuki,suzukic01,suzukic01,SEA,8,SEA,2001
1,CLE,AL,Juan,Juan Alberto,Gonzalez,gonzaju03,gonzaju03,CLE,9,CLE,2001
1,SEA,AL,Edgar,Edgar,Martinez,martied01,martied01,SEA,10,SEA,2001
1,CLE,AL,Roberto,Roberto,Alomar,alomaro01,alomaro01,CLE,,CLE,2001
1,SEA,AL,Mike,Michael Terrance,Cameron,camermi01,camermi01,SEA,,SEA,2001
1,DET,AL,Tony,Anthony Christopher,Clark,clarkto02,clarkto02,DET,,DET,2001
1,SEA,AL,Freddy,Freddy Antonio,Garcia,garcifr02,garcifr02,SEA,,SEA,2001
1,OAK,AL,Jason,Jason Gilbert,Giambi,giambja01,giambja01,OAK,,OAK,2001
1,ANA,AL,Troy,Troy Edward,Glaus,glaustr01,glaustr01,ANA,,ANA,2001
1,MIN,AL,Cristian,Cristian,Guzman,guzmacr01,guzmacr01,MIN,,MIN,2001
1,NYY,AL,Derek,Derek Sanderson,Jeter,jeterde01,jeterde01,NYA,,NYA,2001
1,MIN,AL,Joe,Joseph Emerson,Mays,maysjo01,maysjo01,MIN,,MIN,2001
1,MIN,AL,Eric,Eric Robert,Milton,miltoer01,miltoer01,MIN,,MIN,2001
1,SEA,AL,Jeff,Jeffrey Allan,Nelson,nelsoje01,nelsoje01,SEA,,SEA,2001
1,CHW,AL,Magglio,Magglio,Ordonez,ordonma01,ordonma01,CHA,,CHA,2001
1,ANA,AL,Troy,Troy Eugene,Percival,percitr01,percitr01,ANA,,ANA,2001
1,NYY,AL,Andy,Andrew Eugene,Pettitte,pettian01,pettian01,NYA,,NYA,2001
1,NYY,AL,Jorge,Jorge Rafael,Posada,posadjo01,posadjo01,NYA,,NYA,2001
1,TOR,AL,Paul,Paul John,Quantrill,quantpa01,quantpa01,TOR,,TOR,2001
1,NYY,AL,Mariano,Mariano,Rivera,riverma01,riverma01,NYA,,NYA,2001
1,SEA,AL,Kazuhiro,Kazuhiro,Sasaki,sasakka01,sasakka01,SEA,,SEA,2001
1,NYY,AL,Mike,William Michael,Stanton,stantmi02,stantmi02,NYA,,NYA,2001
1,KCR,AL,Mike,Michael John,Sweeney,sweenmi01,sweenmi01,KCA,,KCA,2001
1,TBD,AL,Greg,Gregory Lamont,Vaughn,vaughgr01,vaughgr01,TBA,,TBA,2001
1,NYY,AL,Bernie,Bernabe,Williams,willibe02,willibe02,NYA,,NYA,2001
1,ARI,NL,Randy,Randall David,Johnson,johnsra05,johnsra05,ARI,1,ARI,2001
1,NYM,NL,Mike,Michael Joseph,Piazza,piazzmi01,piazzmi01,NYN,2,NYN,2001
1,COL,NL,Todd,Todd Lynn,Helton,heltoto01,heltoto01,COL,3,COL,2001
1,SFG,NL,Jeff,Jeffrey Franklin,Kent,kentje01,kentje01,SFN,4,SFN,2001
1,ATL,NL,Chipper,Larry Wayne,Jones,jonesch06,jonesch06,ATL,5,ATL,2001
1,SFG,NL,Rich,Richard Santo,Aurilia,aurilri01,aurilri01,SFN,6,SFN,2001
1,SFG,NL,Barry,Barry Lamar,Bonds,bondsba01,bondsba01,SFN,7,SFN,2001
1,ARI,NL,Luis,Luis Emilio,Gonzalez,gonzalu01,gonzalu01,ARI,8,ARI,2001
1,CHC,NL,Sammy,Samuel Peralta,Sosa,sosasa01,sosasa01,CHN,9,CHN,2001
1,COL,NL,Larry,Larry Kenneth Robert,Walker,walkela01,walkela01,COL,10,COL,2001
1,HOU,NL,Moises,Moises Rojas,Alou,aloumo01,aloumo01,HOU,,HOU,2001
1,HOU,NL,Lance,William Lance,Berkman,berkmla01,berkmla01,HOU,,HOU,2001
1,ATL,NL,John,John David,Burkett,burkejo03,burkejo03,ATL,,ATL,2001
1,CIN,NL,Sean,Sean Thomas,Casey,caseyse01,caseyse01,CIN,,CIN,2001
1,FLO,NL,Cliff,Cornelius Clifford,Floyd,floydcl01,floydcl01,FLO,,FLO,2001
1,PIT,NL,Brian,Brian Stephen,Giles,gilesbr02,gilesbr02,PIT,,PIT,2001
1,WSN,NL,Vladimir,Vladimir,Guerrero,guerrvl01,guerrvl01,MON,,MON,2001
1,COL,NL,Mike,Michael William,Hampton,hamptmi01,hamptmi01,COL,,COL,2001
1,FLO,NL,Charles,Charles Edward,Johnson,johnsch04,johnsch04,FLO,,FLO,2001
1,SDP,NL,Ryan,Ryan Anthony,Klesko,kleskry01,kleskry01,SDN,,SDN,2001
1,CHC,NL,Jon,Jonathan Ray,Lieber,liebejo01,liebejo01,CHN,,CHN,2001
1,STL,NL,Matt,Matthew Christian,Morris,morrima01,morrima01,SLN,,SLN,2001
1,SDP,NL,Phil,Phillip Joseph,Nevin,nevinph01,nevinph01,SDN,,SDN,2001
1,LAD,NL,Chan Ho,Chan Ho,Park,parkch01,parkch01,LAN,,LAN,2001
1,STL,NL,Albert,Jose Alberto,Pujols,pujolal01,pujolal01,SLN,,SLN,2001
1,NYM,NL,Rick,Richard Allen,Reed,reedri01,reedri01,NYN,,NYN,2001
1,PHI,NL,Jimmy,James Calvin,Rollins,rolliji01,rolliji01,PHI,,PHI,2001
1,ARI,NL,Curt,Curtis Montague,Schilling,schilcu01,schilcu01,ARI,,ARI,2001
1,LAD,NL,Jeff,Jeffrey Lee,Shaw,shawje01,shawje01,LAN,,LAN,2001
1,MIL,NL,Ben,Ben M.,Sheets,sheetbe01,sheetbe01,MIL,,MIL,2001
1,HOU,NL,Billy,William Edward,Wagner,wagnebi02,wagnebi02,HOU,,HOU,2001
1,BOS,AL,Derek,Derek Christopher,Lowe,lowede01,lowede01,BOS,1,BOS,2002
1,NYY,AL,Jorge,Jorge Rafael,Posada,posadjo01,posadjo01,NYA,2,NYA,2002
1,NYY,AL,Jason,Jason Gilbert,Giambi,giambja01,giambja01,NYA,3,NYA,2002
1,NYY,AL,Alfonso,Alfonso Guilleard,Soriano,soriaal01,soriaal01,NYA,4,NYA,2002
1,BOS,AL,Shea,Shea Matthew,Hillenbrand,hillesh02,hillesh02,BOS,5,BOS,2002
1,TEX,AL,Alex,Alexander Enmanuel,Rodriguez,rodrial01,rodrial01,TEX,6,TEX,2002
1,BOS,AL,Manny,Manuel Aristides,Ramirez,ramirma02,ramirma02,BOS,7,BOS,2002
1,MIN,AL,Torii,Torii Kedar,Hunter,hunteto01,hunteto01,MIN,8,MIN,2002
1,SEA,AL,Ichiro,Ichiro,Suzuki,suzukic01,suzukic01,SEA,9,SEA,2002
1,ANA,AL,Garret,Garret Joseph,Anderson,anderga01,anderga01,ANA,,ANA,2002
1,BAL,AL,Tony,Leocadio Francisco,Batista,batisto01,batisto01,BAL,,BAL,2002
1,CHW,AL,Mark,Mark Alan,Buehrle,buehrma01,buehrma01,CHA,,CHA,2002
1,BOS,AL,Johnny,Johnny David,Damon,damonjo01,damonjo01,BOS,,BOS,2002
1,DET,AL,Robert,Robert Charles John,Fick,fickro01,fickro01,DET,,DET,2002
1,SEA,AL,Freddy,Freddy Antonio,Garcia,garcifr02,garcifr02,SEA,,SEA,2002
1,BOS,AL,Nomar,Anthony Nomar,Garciaparra,garcino01,garcino01,BOS,,BOS,2002
1,MIN,AL,Eddie,Edward Adrain,Guardado,guarded01,guarded01,MIN,,MIN,2002
1,TOR,AL,Roy,Harry Leroy,Halladay,hallaro01,hallaro01,TOR,,TOR,2002
1,NYY,AL,Derek,Derek Sanderson,Jeter,jeterde01,jeterde01,NYA,,NYA,2002
1,CHW,AL,Paul,Paul Henry,Konerko,konerpa01,konerpa01,CHA,,CHA,2002
1,BOS,AL,Pedro,Pedro Jaime,Martinez,martipe02,martipe02,BOS,,BOS,2002
1,MIN,AL,A. J.,Anthony John,Pierzynski,pierzaj01,pierzaj01,MIN,,MIN,2002
1,NYY,AL,Mariano,Mariano,Rivera,riverma01,riverma01,NYA,,NYA,2002
1,SEA,AL,Kazuhiro,Kazuhiro,Sasaki,sasakka01,sasakka01,SEA,,SEA,2002
1,KCR,AL,Mike,Michael John,Sweeney,sweenmi01,sweenmi01,KCA,,KCA,2002
1,OAK,AL,Miguel,Miguel Odalis,Tejada,tejadmi01,tejadmi01,OAK,,OAK,2002
1,BOS,AL,Ugueth,Ugueth Urtain,Urbina,urbinug01,urbinug01,BOS,,BOS,2002
1,NYY,AL,Robin,Robin Mark,Ventura,venturo01,venturo01,NYA,,NYA,2002
1,CLE,AL,Omar,Omar Enrique,Vizquel,vizquom01,vizquom01,CLE,,CLE,2002
1,TBD,AL,Randy,Dwight Randolph,Winn,winnra01,winnra01,TBA,,TBA,2002
1,OAK,AL,Barry,Barry William,Zito,zitoba01,zitoba01,OAK,,OAK,2002
1,ARI,NL,Curt,Curtis Montague,Schilling,schilcu01,schilcu01,ARI,1,ARI,2002
1,NYM,NL,Mike,Michael Joseph,Piazza,piazzmi01,piazzmi01,NYN,2,NYN,2002
1,COL,NL,Todd,Todd Lynn,Helton,heltoto01,heltoto01,COL,3,COL,2002
1,WSN,NL,Jose,Jose Angel,Vidro,vidrojo01,vidrojo01,MON,4,MON,2002
1,PHI,NL,Scott,Scott Bruce,Rolen,rolensc01,rolensc01,PHI,5,PHI,2002
1,PHI,NL,Jimmy,James Calvin,Rollins,rolliji01,rolliji01,PHI,6,PHI,2002
1,SFG,NL,Barry,Barry Lamar,Bonds,bondsba01,bondsba01,SFN,7,SFN,2002
1,WSN,NL,Vladimir,Vladimir,Guerrero,guerrvl01,guerrvl01,MON,8,MON,2002
1,CHC,NL,Sammy,Samuel Peralta,Sosa,sosasa01,sosasa01,CHN,9,CHN,2002
1,HOU,NL,Lance,William Lance,Berkman,berkmla01,berkmla01,HOU,,HOU,2002
1,FLO,NL,Luis,Luis Antonio,Castillo,castilu01,castilu01,FLO,,FLO,2002
1,CIN,NL,Adam,Adam Troy,Dunn,dunnad01,dunnad01,CIN,,CIN,2002
1,LAD,NL,Eric,Eric Serge,Gagne,gagneer01,gagneer01,LAN,,LAN,2002
1,ATL,NL,Tom,Thomas Michael,Glavine,glavito02,glavito02,ATL,,ATL,2002
1,ARI,NL,Luis,Luis Emilio,Gonzalez,gonzalu01,gonzalu01,ARI,,ARI,2002
1,LAD,NL,Shawn,Shawn David,Green,greensh01,greensh01,LAN,,LAN,2002
1,MIL,NL,Jose,Jose Antonio,Hernandez,hernajo01,hernajo01,MIL,,MIL,2002
1,SDP,NL,Trevor,Trevor William,Hoffman,hoffmtr01,hoffmtr01,SDN,,SDN,2002
1,ARI,NL,Randy,Randall David,Johnson,johnsra05,johnsra05,ARI,,ARI,2002
1,ATL,NL,Andruw,Andruw Rudolf,Jones,jonesan01,jonesan01,ATL,,ATL,2002
1,ARI,NL,Byung-Hyun,Byung-Hyun,Kim,kimby01,kimby01,ARI,,ARI,2002
1,FLO,NL,Mike,Michael Averett,Lowell,lowelmi01,lowelmi01,FLO,,FLO,2002
1,ARI,NL,Damian,Damian Donald,Miller,milleda02,milleda02,ARI,,ARI,2002
1,STL,NL,Matt,Matthew Christian,Morris,morrima01,morrima01,SLN,,SLN,2002
1,SFG,NL,Robb,Robert Allen,Nen,nenro01,nenro01,SFN,,SFN,2002
1,PHI,NL,Vicente,Vicente,Padilla,padilvi01,padilvi01,PHI,,PHI,2002
1,LAD,NL,Odalis,Odalis Amadol,Perez,perezod01,perezod01,LAN,,LAN,2002
1,ATL,NL,Mike,Michael John,Remlinger,remlimi01,remlimi01,ATL,,ATL,2002
1,SFG,NL,Benito,Benito,Santiago,santibe01,santibe01,SFN,,SFN,2002
1,MIL,NL,Richie,Richmond Lockwood,Sexson,sexsori01,sexsori01,MIL,,MIL,2002
1,ATL,NL,John,John Andrew,Smoltz,smoltjo01,smoltjo01,ATL,,ATL,2002
1,ARI,NL,Junior,Ernest Lee,Spivey,spiveju01,spiveju01,ARI,,ARI,2002
1,PIT,NL,Mike,Michael Darren,Williams,willimi03,willimi03,PIT,,PIT,2002
1,CHW,AL,Esteban,Esteban Antonio,Loaiza,loaizes01,loaizes01,CHA,1,CHA,2003
1,NYY,AL,Jorge,Jorge Rafael,Posada,posadjo01,posadjo01,NYA,2,NYA,2003
1,TOR,AL,Carlos,Carlos Juan,Delgado,delgaca01,delgaca01,TOR,3,TOR,2003
1,NYY,AL,Alfonso,Alfonso Guilleard,Soriano,soriaal01,soriaal01,NYA,4,NYA,2003
1,ANA,AL,Troy,Troy Edward,Glaus,glaustr01,glaustr01,ANA,5,ANA,2003
1,TEX,AL,Alex,Alexander Enmanuel,Rodriguez,rodrial01,rodrial01,TEX,6,TEX,2003
1,ANA,AL,Garret,Garret Joseph,Anderson,anderga01,anderga01,ANA,7,ANA,2003
1,NYY,AL,Hideki,Hideki,Matsui,matsuhi01,matsuhi01,NYA,8,NYA,2003
1,SEA,AL,Ichiro,Ichiro,Suzuki,suzukic01,suzukic01,SEA,9,SEA,2003
1,SEA,AL,Edgar,Edgar,Martinez,martied01,martied01,SEA,10,SEA,2003
1,TEX,AL,Hank,Hank Joe,Blalock,blaloha01,blaloha01,TEX,,TEX,2003
1,SEA,AL,Bret,Bret Robert,Boone,boonebr01,boonebr01,SEA,,SEA,2003
1,TBD,AL,Lance,Lance David,Carter,cartela02,cartela02,TBA,,TBA,2003
1,NYY,AL,Roger,William Roger,Clemens,clemero02,clemero02,NYA,,NYA,2003
1,ANA,AL,Brendan,Brendan Kevin,Donnelly,donnebr01,donnebr01,ANA,,ANA,2003
1,CHW,AL,Carl,Carl Edward,Everett,evereca01,evereca01,CHA,,CHA,2003
1,OAK,AL,Keith,Keith Charles,Foulke,foulkke01,foulkke01,OAK,,OAK,2003
1,BOS,AL,Nomar,Anthony Nomar,Garciaparra,garcino01,garcino01,BOS,,BOS,2003
1,NYY,AL,Jason,Jason Gilbert,Giambi,giambja01,giambja01,NYA,,NYA,2003
1,MIN,AL,Eddie,Edward Adrain,Guardado,guarded01,guarded01,MIN,,MIN,2003
1,TOR,AL,Roy,Harry Leroy,Halladay,hallaro01,hallaro01,TOR,,TOR,2003
1,SEA,AL,Shigetoshi,Shigetoshi,Hasegawa,hasegsh01,hasegsh01,SEA,,SEA,2003
1,OAK,AL,Ramon,Ramon Jose,Hernandez,hernara02,hernara02,OAK,,OAK,2003
1,KCR,AL,Mike,Robert Meiklejohn,MacDougal,macdomi01,macdomi01,KCA,,KCA,2003
1,BAL,AL,Melvin,Melvin,Mora,morame01,morame01,BAL,,BAL,2003
1,SEA,AL,Jamie,Jamie,Moyer,moyerja01,moyerja01,SEA,,SEA,2003
1,OAK,AL,Mark,Mark Alan,Mulder,muldema01,muldema01,OAK,,OAK,2003
1,CHW,AL,Magglio,Magglio,Ordonez,ordonma01,ordonma01,CHA,,CHA,2003
1,BOS,AL,Manny,Manuel Aristides,Ramirez,ramirma02,ramirma02,BOS,,BOS,2003
